provinsi,kota,nik,nama,tempat,tgl_lahir,jenis_kelamin,golongan_darah,alamat,rt/rw,kel/desa,kecamatan,agama,status,pekerjaan,kewarganegaraan,masa_berlaku,terbuat,pas_photo
BALI,DENPASAR,5806639870794182,Ralph Amelia,pkzphjpl,14-06-1996,PEREMPUAN,A,jl. oncer stgzowd 8,438/666,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,iojgsmjuccep,WNI,SEUMUR HIDUP,21-03-2022,src/image.jpeg
BALI,DENPASAR,5778485570890991,Nancey Jewell,mmuzhnir,22-12-2009,LAKI-LAKI,AB,jl. pcprw nklezuh 7,878/232,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,mcfqtlfhwidr,WNI,SEUMUR HIDUP,02-11-2021,src/image.jpeg
BALI,DENPASAR,5063774713080662,Isaias Jerrica,hlbumhij,24-05-2001,PEREMPUAN,O,jl. kgqda cozugvl 6,332/311,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,exsoirngajaf,WNI,SEUMUR HIDUP,01-12-2021,src/image.jpeg
BALI,DENPASAR,5460664042629269,Rebecka Jolene,obvajadu,22-09-2003,LAKI-LAKI,O,jl. jzdbh oqmqoor 9,777/839,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,jxvdsisxqupg,WNI,SEUMUR HIDUP,10-06-2021,src/image.jpeg
BALI,DENPASAR,5976130795626799,Alex Adrien,mfxzlisf,25-03-2000,PEREMPUAN,O,jl. zizgq iifmtmg 0,986/919,denpasar,denpasar utara,KONGHUCU,KAWIN,fmvogsizyrdx,WNI,SEUMUR HIDUP,26-01-2022,src/image.jpeg
BALI,DENPASAR,5733437372900573,Jamal Wilmer,fhgvgbid,28-03-1999,PEREMPUAN,O,jl. bxunk pzzmzut 9,461/855,denpasar,denpasar utara,HINDU,BELUM KAWIN,wpsktdphatbf,WNI,SEUMUR HIDUP,10-07-2021,src/image.jpeg
BALI,DENPASAR,5414617381414012,Ian Jayson,nhexuwzu,18-02-2015,PEREMPUAN,O,jl. epqkn eljnhms 2,938/474,denpasar,denpasar utara,KONGHUCU,KAWIN,vkmvnjovejaj,WNI,SEUMUR HIDUP,10-03-2022,src/image.jpeg
BALI,DENPASAR,5224871273956740,Bennett Vida,sgmxuuwc,20-12-2010,PEREMPUAN,O,jl. gezup yxgqyou 8,671/326,denpasar,denpasar utara,KATOLIK,KAWIN,eisltmlavbwq,WNI,SEUMUR HIDUP,14-08-2021,src/image.jpeg
BALI,DENPASAR,5367736126750343,Damion Randall,kknkmgkc,16-03-2018,PEREMPUAN,AB,jl. qlyfu btlmrax 3,320/907,denpasar,denpasar utara,HINDU,BELUM KAWIN,lnjsmdcvdlvl,WNI,SEUMUR HIDUP,17-08-2021,src/image.jpeg
BALI,DENPASAR,5369956304639026,Morris Erik,chhzizyv,03-11-2018,PEREMPUAN,O,jl. zkkpr yutnlkn 9,681/736,denpasar,denpasar utara,KONGHUCU,KAWIN,zjhoiobqecyh,WNI,SEUMUR HIDUP,05-02-2022,src/image.jpeg
BALI,DENPASAR,5073776384105417,Nella Eilene,hrjeikms,31-08-2015,PEREMPUAN,O,jl. cabiu jrojxok 4,213/381,denpasar,denpasar utara,HINDU,KAWIN,pawzdhoeftik,WNI,SEUMUR HIDUP,31-08-2021,src/image.jpeg
BALI,DENPASAR,5054698218391107,Jae Antwan,ouxzbkiu,28-09-1995,PEREMPUAN,O,jl. lcvuk fnnknmg 6,025/615,denpasar,denpasar utara,BUDDHA,KAWIN,gsmtefaeasmb,WNI,SEUMUR HIDUP,10-10-2021,src/image.jpeg
BALI,DENPASAR,5024857470482764,Anthony Sierra,ikrewgdv,25-01-2003,LAKI-LAKI,O,jl. kmelg avipsum 1,564/110,denpasar,denpasar utara,HINDU,KAWIN,ysjrhcobogyp,WNI,SEUMUR HIDUP,26-12-2021,src/image.jpeg
BALI,DENPASAR,5178867894129618,Libby Lyndon,grmwzord,02-03-2008,LAKI-LAKI,B,jl. afkft howmzph 6,002/271,denpasar,denpasar utara,HINDU,BELUM KAWIN,kqhjcslsztwb,WNI,SEUMUR HIDUP,29-11-2021,src/image.jpeg
BALI,DENPASAR,5670134392890923,Londa Alonso,bmmexuyn,22-04-2017,PEREMPUAN,O,jl. jdrno tbbcncz 8,643/856,denpasar,denpasar utara,KRISTEN,BELUM KAWIN,zjgneudpzlzz,WNI,SEUMUR HIDUP,30-10-2021,src/image.jpeg
BALI,DENPASAR,5652868321706304,Noel Ricardo,bmubtmdg,27-12-2006,LAKI-LAKI,A,jl. relxl szdypbz 0,469/103,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,arhwenruzfhd,WNI,SEUMUR HIDUP,10-03-2022,src/image.jpeg
BALI,DENPASAR,5195094153410798,Eloise Mickey,ojpiufnr,04-09-1999,PEREMPUAN,B,jl. jjzxr noyemwr 6,465/594,denpasar,denpasar utara,HINDU,BELUM KAWIN,bgwafpdvxxlu,WNI,SEUMUR HIDUP,10-05-2022,src/image.jpeg
BALI,DENPASAR,5965131227451338,Marco Vicente,olgexvia,17-03-1990,PEREMPUAN,O,jl. rndtn nethjhf 1,798/294,denpasar,denpasar utara,KONGHUCU,KAWIN,bzlrulubvnsk,WNI,SEUMUR HIDUP,04-03-2022,src/image.jpeg
BALI,DENPASAR,5483988406245969,Effie Delana,cuyhhjnr,23-02-2007,LAKI-LAKI,B,jl. kjsau midkqdi 3,709/727,denpasar,denpasar utara,KONGHUCU,KAWIN,vnaiaolbkjwi,WNI,SEUMUR HIDUP,27-06-2021,src/image.jpeg
BALI,DENPASAR,5121816277578280,Dorthey Fred,rmkupbua,21-06-1990,PEREMPUAN,O,jl. nstsb xcqkhez 0,396/171,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,ckcsqtbxysnc,WNI,SEUMUR HIDUP,15-04-2022,src/image.jpeg
BALI,DENPASAR,5889421906223433,Vicente Marceline,wcvdosjh,25-11-2002,PEREMPUAN,O,jl. gckyr djczxha 9,655/354,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,nhkfdlyhnedq,WNI,SEUMUR HIDUP,07-07-2021,src/image.jpeg
BALI,DENPASAR,5256282153507831,Brain Martin,msyzayrf,23-08-2015,PEREMPUAN,A,jl. jkqkt ajriylo 8,807/446,denpasar,denpasar utara,ISLAM,KAWIN,qudnypqgbomf,WNI,SEUMUR HIDUP,20-08-2021,src/image.jpeg
BALI,DENPASAR,5152150668629032,Deloise Cyndy,bcexqrcr,13-02-2005,PEREMPUAN,O,jl. hozjz sznblre 3,279/384,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,muoqhvslhabm,WNI,SEUMUR HIDUP,17-08-2021,src/image.jpeg
BALI,DENPASAR,5508658423139175,Werner Chaya,nxmzmqof,20-10-1996,PEREMPUAN,AB,jl. daxlp mgrzzip 5,955/295,denpasar,denpasar utara,KONGHUCU,KAWIN,petierxnrumv,WNI,SEUMUR HIDUP,26-06-2021,src/image.jpeg
BALI,DENPASAR,5306449918814204,Loris Daria,orczprbm,13-05-2008,LAKI-LAKI,O,jl. nctxj byixoil 5,394/290,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,ucqaeimhwaat,WNI,SEUMUR HIDUP,22-01-2022,src/image.jpeg
BALI,DENPASAR,5136267910583385,Edna Sabra,ugxytnya,08-06-2007,LAKI-LAKI,O,jl. vghpo vfptqcz 4,971/496,denpasar,denpasar utara,HINDU,KAWIN,avugrtnwjjny,WNI,SEUMUR HIDUP,24-02-2022,src/image.jpeg
BALI,DENPASAR,5533621201288892,Brendan Fredrick,kmhxcvae,04-04-1991,PEREMPUAN,O,jl. udymi bxlzfxn 9,604/973,denpasar,denpasar utara,HINDU,KAWIN,tjpqouzeahwe,WNI,SEUMUR HIDUP,21-02-2022,src/image.jpeg
BALI,DENPASAR,5549101829533883,Michal Kelley,vwbdhrwr,06-02-2003,PEREMPUAN,B,jl. ecyqq dwtmnce 0,837/528,denpasar,denpasar utara,KONGHUCU,KAWIN,axcloqsruiyo,WNI,SEUMUR HIDUP,02-11-2021,src/image.jpeg
BALI,DENPASAR,5354552001274472,Teresa Brigette,dejuhpug,06-07-2000,LAKI-LAKI,O,jl. vrwjj qdcvcwr 3,578/328,denpasar,denpasar utara,HINDU,BELUM KAWIN,xtkyryavhysi,WNI,SEUMUR HIDUP,15-02-2022,src/image.jpeg
BALI,DENPASAR,5915968787642512,Lana Giovanni,clbpkmsa,26-05-2017,LAKI-LAKI,B,jl. izjjr pcfmgyx 2,781/337,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,ttplkwqdyokk,WNI,SEUMUR HIDUP,05-05-2022,src/image.jpeg
BALI,DENPASAR,5074554253107675,Darrick Elvis,fvccmcho,09-03-2000,LAKI-LAKI,AB,jl. iyvma xfoynre 9,318/365,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,vpkgafkmqkmm,WNI,SEUMUR HIDUP,06-04-2022,src/image.jpeg
BALI,DENPASAR,5763839995304888,Allen Lucas,fhqcrqnv,16-04-2012,LAKI-LAKI,O,jl. ivock ictumlt 7,119/729,denpasar,denpasar utara,KRISTEN,BELUM KAWIN,qwaauvwzksii,WNI,SEUMUR HIDUP,29-09-2021,src/image.jpeg
BALI,DENPASAR,5194677564421409,Jeremiah Nathanial,nvhkauvi,08-03-2000,LAKI-LAKI,B,jl. ecsro ljqsgcq 3,561/370,denpasar,denpasar utara,KONGHUCU,KAWIN,zyvovxatyguf,WNI,SEUMUR HIDUP,03-01-2022,src/image.jpeg
BALI,DENPASAR,5493890773955073,Merry Deneen,efuqpdhw,23-11-2009,LAKI-LAKI,AB,jl. mthhz aadtakt 3,334/460,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,obqougptwpmz,WNI,SEUMUR HIDUP,20-01-2022,src/image.jpeg
BALI,DENPASAR,5030790767319867,Efrain Curtis,knihggdd,16-02-1997,PEREMPUAN,B,jl. bbssg wqswqup 8,304/401,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,wlhwettcvtap,WNI,SEUMUR HIDUP,17-07-2021,src/image.jpeg
BALI,DENPASAR,5650773989216275,Arthur Claud,fvsgxpxa,08-03-2002,PEREMPUAN,B,jl. nyqbg couvhkc 3,479/753,denpasar,denpasar utara,KRISTEN,BELUM KAWIN,crisikbwydqi,WNI,SEUMUR HIDUP,01-09-2021,src/image.jpeg
BALI,DENPASAR,5863599301495727,Freddie Sona,hleiovkf,13-01-2000,PEREMPUAN,O,jl. njndu gomzmxf 3,201/360,denpasar,denpasar utara,KONGHUCU,KAWIN,lbqdwcnqhcuw,WNI,SEUMUR HIDUP,25-05-2021,src/image.jpeg
BALI,DENPASAR,5350003603019247,Gertude Mazie,prigukix,18-10-2012,PEREMPUAN,O,jl. uvowf bqmiiqp 3,334/504,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,tpmjmuiqukdz,WNI,SEUMUR HIDUP,08-08-2021,src/image.jpeg
BALI,DENPASAR,5324648671429129,Lasonya Neely,wjbnnxxg,09-01-2018,PEREMPUAN,O,jl. lpjdx hmdtvxu 7,783/139,denpasar,denpasar utara,HINDU,BELUM KAWIN,cfnfgeqthwxc,WNI,SEUMUR HIDUP,25-04-2022,src/image.jpeg
BALI,DENPASAR,5455191075649693,Jerrold Jonah,fakpejmc,19-09-2011,LAKI-LAKI,O,jl. eilwt uvegvyv 6,356/097,denpasar,denpasar utara,HINDU,BELUM KAWIN,nfgitdgnlyqi,WNI,SEUMUR HIDUP,28-03-2022,src/image.jpeg
BALI,DENPASAR,5187133788544775,Gaylord Brittni,fetftykw,27-06-1996,PEREMPUAN,O,jl. tomxo xtbjnjd 5,871/949,denpasar,denpasar utara,KATOLIK,KAWIN,vathevaufhqa,WNI,SEUMUR HIDUP,20-03-2022,src/image.jpeg
BALI,DENPASAR,5693617117782921,Linwood Gale,vhhhluex,21-05-2008,PEREMPUAN,O,jl. tkixg vlhevrs 8,678/473,denpasar,denpasar utara,HINDU,KAWIN,pnroielmrnus,WNI,SEUMUR HIDUP,11-02-2022,src/image.jpeg
BALI,DENPASAR,5305190257356025,Arthur Billy,gnodcivv,03-06-2014,LAKI-LAKI,A,jl. hkxtv kiglisu 5,669/557,denpasar,denpasar utara,KONGHUCU,KAWIN,khlnuwzdrejj,WNI,SEUMUR HIDUP,18-08-2021,src/image.jpeg
BALI,DENPASAR,5061283220664872,Lyndia James,nlflrefg,08-02-2003,PEREMPUAN,B,jl. jodgp qkzvjsr 5,877/406,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,lbpcrdqyxezd,WNI,SEUMUR HIDUP,10-04-2022,src/image.jpeg
BALI,DENPASAR,5966362909687106,Reginald Emma,pmrknzrv,24-03-2007,LAKI-LAKI,O,jl. amtpi gdiybrz 5,645/788,denpasar,denpasar utara,HINDU,BELUM KAWIN,tbxiznilbqgj,WNI,SEUMUR HIDUP,15-04-2022,src/image.jpeg
BALI,DENPASAR,5567912613011053,Jess Tabetha,tcgqovhs,03-06-2000,LAKI-LAKI,AB,jl. vlcsh dgsdrob 8,156/955,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,lthzvzjvfzgb,WNI,SEUMUR HIDUP,03-11-2021,src/image.jpeg
BALI,DENPASAR,5901229265774815,Elmo Kaila,ysixorrz,24-02-1992,LAKI-LAKI,A,jl. mmfau tdqgmey 7,355/655,denpasar,denpasar utara,HINDU,BELUM KAWIN,kbbzoeowyjtk,WNI,SEUMUR HIDUP,19-12-2021,src/image.jpeg
BALI,DENPASAR,5899248371435794,Christiane Lauren,hgtsolcv,17-02-2009,PEREMPUAN,O,jl. btaup kmusxjy 3,220/071,denpasar,denpasar utara,KONGHUCU,KAWIN,kwsikwiwbzws,WNI,SEUMUR HIDUP,16-08-2021,src/image.jpeg
BALI,DENPASAR,5887931450846122,Marcus Jimmie,ogdcinst,25-03-2013,LAKI-LAKI,B,jl. ytnmc tnriouk 0,116/314,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,wxxyvzyzyeer,WNI,SEUMUR HIDUP,03-03-2022,src/image.jpeg
BALI,DENPASAR,5416529099733000,Vernie Cristopher,fgvbtyip,29-04-1995,PEREMPUAN,O,jl. kpifv uwvmfgi 7,557/280,denpasar,denpasar utara,HINDU,KAWIN,rmibiepaximx,WNI,SEUMUR HIDUP,01-06-2021,src/image.jpeg
BALI,DENPASAR,5797977827738335,Colin Gene,hnctlrle,15-11-2013,LAKI-LAKI,B,jl. quane wwahhll 5,096/654,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,uhvhuupoishr,WNI,SEUMUR HIDUP,02-02-2022,src/image.jpeg
BALI,DENPASAR,5577704659499804,Vicki Stanford,treanubs,13-12-1990,PEREMPUAN,O,jl. obdbh vsbqvzb 0,765/831,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,ctvonallgnxz,WNI,SEUMUR HIDUP,09-12-2021,src/image.jpeg
BALI,DENPASAR,5784245801000159,Shay Marilu,dfagxrwj,25-08-1991,PEREMPUAN,A,jl. ajclo sxknuef 5,555/761,denpasar,denpasar utara,KATOLIK,KAWIN,labttuyrppdq,WNI,SEUMUR HIDUP,22-07-2021,src/image.jpeg
BALI,DENPASAR,5193502217144717,Alease Brittny,auitawyf,14-03-2001,PEREMPUAN,AB,jl. xuill qzfqlbw 7,927/977,denpasar,denpasar utara,HINDU,KAWIN,qlohjwkusmgf,WNI,SEUMUR HIDUP,14-03-2022,src/image.jpeg
BALI,DENPASAR,5326143904202264,Rusty Rico,huxutvnm,16-06-1991,LAKI-LAKI,O,jl. uzkit wgqrblq 4,448/055,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,qsltokzoqryw,WNI,SEUMUR HIDUP,02-08-2021,src/image.jpeg
BALI,DENPASAR,5427148735370543,Heath Lucio,qqzqzfms,24-04-1996,LAKI-LAKI,O,jl. ldvqc kcromkm 8,373/477,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,kksdqfsunptp,WNI,SEUMUR HIDUP,05-07-2021,src/image.jpeg
BALI,DENPASAR,5378700310938178,Maryjane Elliot,eqkqquwp,04-09-2015,LAKI-LAKI,B,jl. utkyg yuxkszg 7,954/919,denpasar,denpasar utara,KATOLIK,KAWIN,qygzltxdnbcs,WNI,SEUMUR HIDUP,14-08-2021,src/image.jpeg
BALI,DENPASAR,5589317151253861,Truman Nathaniel,vgtmdfmz,13-09-2010,PEREMPUAN,O,jl. jduxj qhmuuha 4,294/358,denpasar,denpasar utara,ISLAM,BELUM KAWIN,lsblkaqbxdyy,WNI,SEUMUR HIDUP,04-07-2021,src/image.jpeg
BALI,DENPASAR,5293737733234358,Tomas Aracelis,nxilusfa,12-03-2019,PEREMPUAN,O,jl. kiimr mwkhapz 1,792/015,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,lizhdrfcrttq,WNI,SEUMUR HIDUP,13-08-2021,src/image.jpeg
BALI,DENPASAR,5894033382670516,Joesph Tobie,ulvhddct,09-07-2008,PEREMPUAN,AB,jl. bucrt omldyes 6,002/560,denpasar,denpasar utara,KONGHUCU,KAWIN,djmqdtnnpxxn,WNI,SEUMUR HIDUP,11-03-2022,src/image.jpeg
BALI,DENPASAR,5867128993425455,Clare Kimberli,ntuszkna,20-12-2005,PEREMPUAN,A,jl. pdsri jnaavto 4,314/010,denpasar,denpasar utara,KRISTEN,KAWIN,fhpxqfipadhq,WNI,SEUMUR HIDUP,14-03-2022,src/image.jpeg
BALI,DENPASAR,5986291328577216,Geraldo Shonta,mobopukq,26-06-1996,LAKI-LAKI,O,jl. dwaeg pfgjvsl 8,402/786,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,yabnfmxenjio,WNI,SEUMUR HIDUP,01-11-2021,src/image.jpeg
BALI,DENPASAR,5712988914547227,Carl Soraya,meemqser,04-10-2015,LAKI-LAKI,O,jl. gheqh mmfkddc 2,348/799,denpasar,denpasar utara,KRISTEN,KAWIN,blezhkewjbhe,WNI,SEUMUR HIDUP,28-10-2021,src/image.jpeg
BALI,DENPASAR,5218129778559820,Monica Oneida,pgwydvra,24-04-1994,PEREMPUAN,O,jl. jxbvv wwvyeko 5,230/365,denpasar,denpasar utara,BUDDHA,BELUM KAWIN,rcnnxmvqsnpx,WNI,SEUMUR HIDUP,25-06-2021,src/image.jpeg
BALI,DENPASAR,5603751431869896,Carter Clark,eczrvoks,12-11-1998,LAKI-LAKI,O,jl. fmzgl tdryqxc 7,218/905,denpasar,denpasar utara,KATOLIK,KAWIN,lrftusppearf,WNI,SEUMUR HIDUP,25-04-2022,src/image.jpeg
BALI,DENPASAR,5108603362116132,Denver Milo,ggtdrjyq,30-08-2004,PEREMPUAN,O,jl. wclaw jixccvw 2,505/384,denpasar,denpasar utara,KONGHUCU,KAWIN,qrlinvuazpdp,WNI,SEUMUR HIDUP,19-01-2022,src/image.jpeg
BALI,DENPASAR,5814444498190093,Carrol Fabiola,jqbrfnps,05-12-1995,LAKI-LAKI,O,jl. uvbcf yzunsix 6,074/478,denpasar,denpasar utara,KONGHUCU,KAWIN,cdzaluyajdga,WNI,SEUMUR HIDUP,02-12-2021,src/image.jpeg
BALI,DENPASAR,5586852934292025,Julianna Buck,ftshcnkz,12-01-2013,LAKI-LAKI,O,jl. yrykz xqtswtw 5,402/031,denpasar,denpasar utara,KATOLIK,KAWIN,lkntpanzqhxw,WNI,SEUMUR HIDUP,08-03-2022,src/image.jpeg
BALI,DENPASAR,5904662820690261,Britany Essie,dnpgseyf,15-08-2008,PEREMPUAN,B,jl. khgwu thmxamy 7,984/583,denpasar,denpasar utara,HINDU,KAWIN,rdyvnqkbpwry,WNI,SEUMUR HIDUP,16-02-2022,src/image.jpeg
BALI,DENPASAR,5484334013335312,Enda Vallie,mdkbpkwh,24-03-2013,LAKI-LAKI,B,jl. qstfw rkqmlbv 7,513/111,denpasar,denpasar utara,HINDU,BELUM KAWIN,ioluoaintogw,WNI,SEUMUR HIDUP,13-02-2022,src/image.jpeg
BALI,DENPASAR,5487915151667981,Pedro Dick,jfublnal,20-06-2019,LAKI-LAKI,B,jl. vqgxn mhvihmb 3,890/289,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,vamxpbsvyokv,WNI,SEUMUR HIDUP,19-08-2021,src/image.jpeg
BALI,DENPASAR,5308280849962214,Sybil Emerson,awnnitxz,05-06-2004,PEREMPUAN,O,jl. sppkm mscwsec 2,398/185,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,nxsxppwsibvz,WNI,SEUMUR HIDUP,07-11-2021,src/image.jpeg
BALI,DENPASAR,5684137843858825,Jacklyn Jenette,wgmjcwkt,25-11-2018,LAKI-LAKI,B,jl. opsst axccumf 2,111/622,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,tfvpasqcjvbx,WNI,SEUMUR HIDUP,30-11-2021,src/image.jpeg
BALI,DENPASAR,5567420571661867,Alex Clara,ygtigzdx,23-08-1997,PEREMPUAN,O,jl. tceht pxjbjnv 8,409/707,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,hkouiqrwavqz,WNI,SEUMUR HIDUP,09-06-2021,src/image.jpeg
BALI,DENPASAR,5339472998161293,Gerard Darcie,onebkiba,12-02-1998,PEREMPUAN,B,jl. vddok bglfydl 1,850/465,denpasar,denpasar utara,KONGHUCU,KAWIN,pbutzogzvuuj,WNI,SEUMUR HIDUP,06-05-2022,src/image.jpeg
BALI,DENPASAR,5085806899585540,Otis Tierra,kaqbnaxx,16-05-2016,LAKI-LAKI,B,jl. tvotw ztfvyfp 9,647/259,denpasar,denpasar utara,ISLAM,BELUM KAWIN,hfsrazyufmqh,WNI,SEUMUR HIDUP,06-08-2021,src/image.jpeg
BALI,DENPASAR,5703061116299256,Jonell Kali,qkpxyola,14-08-2019,PEREMPUAN,O,jl. ziqaz mxjbaoi 4,600/117,denpasar,denpasar utara,KATOLIK,KAWIN,taumkpavzwqn,WNI,SEUMUR HIDUP,19-12-2021,src/image.jpeg
BALI,DENPASAR,5814563555685790,Gia Marcela,cpngwxhi,26-06-2010,PEREMPUAN,O,jl. owtob hbohjpf 0,971/818,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,rnxkfothaggr,WNI,SEUMUR HIDUP,03-03-2022,src/image.jpeg
BALI,DENPASAR,5127774540726560,Suzette Myra,ifjisvtm,01-05-1993,PEREMPUAN,AB,jl. fastt xtuzfbn 2,627/804,denpasar,denpasar utara,KRISTEN,KAWIN,wmhjjzgxqazd,WNI,SEUMUR HIDUP,23-07-2021,src/image.jpeg
BALI,DENPASAR,5258336026288486,Kimiko Latarsha,poemvzng,19-07-1998,LAKI-LAKI,B,jl. dpcel gnddgdk 5,685/253,denpasar,denpasar utara,KONGHUCU,KAWIN,ikanovieoysa,WNI,SEUMUR HIDUP,28-12-2021,src/image.jpeg
BALI,DENPASAR,5486818111301534,Zackary Leesa,afphpfie,29-04-1996,LAKI-LAKI,AB,jl. uplhy unpriay 3,501/360,denpasar,denpasar utara,KONGHUCU,KAWIN,fjvzjwajftbr,WNI,SEUMUR HIDUP,22-04-2022,src/image.jpeg
BALI,DENPASAR,5390609903826967,Clint Beata,rusaonej,14-03-1996,PEREMPUAN,B,jl. giyuw xcsaxkc 0,787/298,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,ooftgfphtpjl,WNI,SEUMUR HIDUP,11-07-2021,src/image.jpeg
BALI,DENPASAR,5013258766152766,Alana Coretta,jaylptyn,12-06-1994,PEREMPUAN,B,jl. pypyr wsvplht 2,323/271,denpasar,denpasar utara,HINDU,KAWIN,ityhqmkjasiu,WNI,SEUMUR HIDUP,14-09-2021,src/image.jpeg
BALI,DENPASAR,5938288589108181,Fredrick Jesse,tkustjas,30-12-2010,LAKI-LAKI,O,jl. wkrbq inyokxp 8,756/734,denpasar,denpasar utara,KATOLIK,BELUM KAWIN,uvtypgwoftwb,WNI,SEUMUR HIDUP,28-04-2022,src/image.jpeg
BALI,DENPASAR,5708978916537354,Lyndon Nakesha,vorpxcwl,20-07-2000,LAKI-LAKI,B,jl. qyvnb bfjvnfy 7,666/308,denpasar,denpasar utara,HINDU,BELUM KAWIN,zevawyodkmzn,WNI,SEUMUR HIDUP,15-07-2021,src/image.jpeg
BALI,DENPASAR,5512901047413235,Isaiah Billy,jxchwinp,04-12-1991,LAKI-LAKI,O,jl. tyobe cpmyvpk 7,977/945,denpasar,denpasar utara,HINDU,BELUM KAWIN,yisdccmgwfuk,WNI,SEUMUR HIDUP,01-06-2021,src/image.jpeg
BALI,DENPASAR,5968454593227756,Fermin Sherry,kgntcoyf,07-04-1995,PEREMPUAN,O,jl. objhl xseaekj 5,466/685,denpasar,denpasar utara,HINDU,BELUM KAWIN,fjnltxzootmm,WNI,SEUMUR HIDUP,07-11-2021,src/image.jpeg
BALI,DENPASAR,5516185023270673,Colene Russel,kcdzbopa,18-10-2000,PEREMPUAN,B,jl. zhcbo lwsxfnr 4,505/715,denpasar,denpasar utara,KONGHUCU,KAWIN,nygbeuxqiiqh,WNI,SEUMUR HIDUP,22-02-2022,src/image.jpeg
BALI,DENPASAR,5769719701115316,Felipe Tom,kspikbcu,14-09-2012,PEREMPUAN,O,jl. jiylp kulskfb 8,861/698,denpasar,denpasar utara,ISLAM,KAWIN,mpgtbxpagbim,WNI,SEUMUR HIDUP,20-07-2021,src/image.jpeg
BALI,DENPASAR,5580445474380917,Lester Bill,tgnmmtgf,22-01-1998,PEREMPUAN,B,jl. ejyah sptqdbx 6,860/515,denpasar,denpasar utara,KONGHUCU,KAWIN,iuukimmoyuwf,WNI,SEUMUR HIDUP,28-05-2021,src/image.jpeg
BALI,DENPASAR,5959868925512369,Freddy Erick,grkmcxwo,15-09-2019,LAKI-LAKI,O,jl. csilm ymvocma 7,093/852,denpasar,denpasar utara,KONGHUCU,KAWIN,cnqsrvgvljyp,WNI,SEUMUR HIDUP,09-04-2022,src/image.jpeg
BALI,DENPASAR,5090416415991353,Bettina Flossie,khivsold,23-06-1993,LAKI-LAKI,B,jl. rixeq msicrrq 3,339/640,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,euxmvgnioiru,WNI,SEUMUR HIDUP,10-09-2021,src/image.jpeg
BALI,DENPASAR,5194319232558512,Shenika Elden,tagiqcug,23-12-1999,PEREMPUAN,O,jl. memcv njtfomi 1,083/277,denpasar,denpasar utara,KONGHUCU,BELUM KAWIN,rotuflnymrvp,WNI,SEUMUR HIDUP,09-11-2021,src/image.jpeg
BALI,DENPASAR,5409513732300221,Tammy Alfredia,guufobzu,22-12-1997,LAKI-LAKI,O,jl. nixhd uowwknh 2,589/361,denpasar,denpasar utara,HINDU,BELUM KAWIN,jizzbuphlkgy,WNI,SEUMUR HIDUP,10-11-2021,src/image.jpeg
BALI,DENPASAR,5137056140216587,Darron Irving,biuvcxyx,23-06-1994,PEREMPUAN,A,jl. iucvp jjygzsv 9,175/628,denpasar,denpasar utara,HINDU,BELUM KAWIN,vpukjiipuxpu,WNI,SEUMUR HIDUP,26-06-2021,src/image.jpeg
BALI,DENPASAR,5531727581842870,Reed Khadijah,gnproabg,04-10-2004,LAKI-LAKI,A,jl. bvyhs qyvmsdk 4,799/721,denpasar,denpasar utara,ISLAM,BELUM KAWIN,osxjrwalveaa,WNI,SEUMUR HIDUP,28-12-2021,src/image.jpeg
BALI,DENPASAR,5334491851259731,Luigi Nelly,saodcktx,20-11-1998,PEREMPUAN,O,jl. dxdfj bwvyuti 9,776/814,denpasar,denpasar utara,KRISTEN,BELUM KAWIN,owbjqetvkrcj,WNI,SEUMUR HIDUP,22-10-2021,src/image.jpeg
